0.680000 -0.048339 0.000000 0.012089 0.000000 0.012089 0.000000 0.133024 0.000000 0.005024 0.003837 -0.093195 0.059252 0.090682 0.059252 -0.013827 -0.008481 0.005024 -0.003837 0.090682 -0.059252 -0.093195 -0.059252 -0.013827 0.008481 0.048339 0.000000 -0.012089 0.000000 -0.012089 0.000000 -0.133024 0.000000 
0.690000 -0.047315 0.000000 0.012179 0.000000 0.012179 0.000000 0.134382 0.000000 0.004918 0.003823 -0.093381 0.060105 0.090849 0.060105 -0.013968 -0.008671 0.004918 -0.003823 0.090849 -0.060105 -0.093381 -0.060105 -0.013968 0.008671 0.047315 0.000000 -0.012179 0.000000 -0.012179 0.000000 -0.134382 0.000000 
0.700000 -0.046273 0.000000 0.012267 0.000000 0.012267 0.000000 0.135718 0.000000 0.004810 0.003806 -0.093545 0.060940 0.090995 0.060940 -0.014107 -0.008862 0.004810 -0.003806 0.090995 -0.060940 -0.093545 -0.060940 -0.014107 0.008862 0.046273 0.000000 -0.012267 0.000000 -0.012267 0.000000 -0.135718 0.000000 
0.710000 -0.045213 0.000000 0.012353 0.000000 0.012353 0.000000 0.137030 0.000000 0.004699 0.003786 -0.093689 0.061757 0.091121 0.061757 -0.014243 -0.009053 0.004699 -0.003786 0.091121 -0.061757 -0.093689 -0.061757 -0.014243 0.009053 0.045213 0.000000 -0.012353 0.000000 -0.012353 0.000000 -0.137030 0.000000 
0.720000 -0.044138 0.000000 0.012437 0.000000 0.012437 0.000000 0.138319 0.000000 0.004588 0.003761 -0.093814 0.062556 0.091228 0.062556 -0.014377 -0.009243 0.004588 -0.003761 0.091228 -0.062556 -0.093814 -0.062556 -0.014377 0.009243 0.044138 0.000000 -0.012437 0.000000 -0.012437 0.000000 -0.138319 0.000000 
0.730000 -0.043050 0.000000 0.012519 0.000000 0.012519 0.000000 0.139585 0.000000 0.004475 0.003733 -0.093920 0.063337 0.091317 0.063337 -0.014509 -0.009434 0.004475 -0.003733 0.091317 -0.063337 -0.093920 -0.063337 -0.014509 0.009434 0.043050 0.000000 -0.012519 0.000000 -0.012519 0.000000 -0.139585 0.000000 
0.740000 -0.041950 0.000000 0.012598 0.000000 0.012598 0.000000 0.140827 0.000000 0.004360 0.003701 -0.094007 0.064100 0.091388 0.064100 -0.014638 -0.009624 0.004360 -0.003701 0.091388 -0.064100 -0.094007 -0.064100 -0.014638 0.009624 0.041950 0.000000 -0.012598 0.000000 -0.012598 0.000000 -0.140827 0.000000 
0.750000 -0.040840 0.000000 0.012676 0.000000 0.012676 0.000000 0.142046 0.000000 0.004245 0.003666 -0.094078 0.064845 0.091443 0.064845 -0.014764 -0.009814 0.004245 -0.003666 0.091443 -0.064845 -0.094078 -0.064845 -0.014764 0.009814 0.040840 0.000000 -0.012676 0.000000 -0.012676 0.000000 -0.142046 0.000000 
0.760000 -0.039722 0.000000 0.012752 0.000000 0.012752 0.000000 0.143241 0.000000 0.004129 0.003628 -0.094132 0.065573 0.091481 0.065573 -0.014889 -0.010003 0.004129 -0.003628 0.091481 -0.065573 -0.094132 -0.065573 -0.014889 0.010003 0.039722 0.000000 -0.012752 0.000000 -0.012752 0.000000 -0.143241 0.000000 
0.770000 -0.038597 0.000000 0.012826 0.000000 0.012826 0.000000 0.144412 0.000000 0.004012 0.003586 -0.094171 0.066284 0.091504 0.066284 -0.015010 -0.010193 0.004012 -0.003586 0.091504 -0.066284 -0.094171 -0.066284 -0.015010 0.010193 0.038597 0.000000 -0.012826 0.000000 -0.012826 0.000000 -0.144412 0.000000 
